horizon,point,target_index,timestamp,Actual,A0,A1,A2,A3,A4,A5,A6,A7,A8
3,19,47473,2021-11-26 16:20:00,67.03107452392578,61.81583786010742,36.6572151184082,53.894222259521484,63.537174224853516,27.578767776489258,45.29327392578125,77.19275665283203,25.6789608001709,26.27217674255371
3,20,47474,2021-11-26 16:30:00,51.1602668762207,89.46106719970703,70.7272720336914,83.52484130859375,83.7826919555664,45.16086196899414,66.38886260986328,99.84243774414062,30.17730712890625,43.23257827758789
3,21,47475,2021-11-26 16:40:00,55.27027893066406,99.44257354736328,83.47867584228516,97.33023834228516,105.78549194335938,51.01860427856445,70.37872314453125,108.85045623779297,30.62877082824707,47.50988006591797
3,22,47476,2021-11-26 16:50:00,63.12948989868164,84.1960678100586,72.0599594116211,76.91553497314453,94.25115966796875,42.33697509765625,61.57345962524414,97.78492736816406,22.576173782348633,40.873382568359375
3,23,47477,2021-11-26 17:00:00,64.05860137939453,73.92198181152344,65.02997589111328,65.08956146240234,87.08393859863281,38.92905044555664,52.44773864746094,90.1056900024414,16.215890884399414,31.894811630249023
3,24,47478,2021-11-26 17:10:00,73.14356994628906,72.1419677734375,58.35725402832031,57.17049026489258,81.96063995361328,39.069759368896484,57.21106719970703,90.00425720214844,14.821480751037598,35.36246871948242
3,25,47479,2021-11-26 17:20:00,81.50572204589844,77.14259338378906,61.54501724243164,68.34838104248047,84.62398529052734,46.4345703125,64.23601531982422,96.7046127319336,19.977651596069336,41.348445892333984
3,26,47480,2021-11-26 17:30:00,94.05074310302734,75.68026733398438,62.05549240112305,63.866180419921875,79.78266143798828,42.87687683105469,62.31199645996094,95.09166717529297,20.329296112060547,38.81393814086914
3,27,47481,2021-11-26 17:40:00,85.9155044555664,76.3985824584961,61.14341354370117,62.407466888427734,76.51219177246094,45.29566955566406,61.62643814086914,94.38007354736328,25.638368606567383,38.078269958496094
3,28,47482,2021-11-26 17:50:00,87.81704711914062,80.79267883300781,66.97154998779297,65.52239227294922,78.94892883300781,49.207923889160156,72.36662292480469,98.05684661865234,31.042728424072266,47.38169479370117
3,29,47483,2021-11-26 18:00:00,96.77500915527344,84.66106414794922,73.31351470947266,77.86414337158203,81.38524627685547,48.200984954833984,72.73257446289062,99.58134460449219,31.341032028198242,49.10475540161133
3,30,47484,2021-11-26 18:10:00,80.43181610107422,75.385498046875,70.90264129638672,67.50418853759766,81.12059783935547,40.36157989501953,66.71669006347656,89.25365447998047,21.080791473388672,40.03574752807617
3,31,47485,2021-11-26 18:20:00,47.372344970703125,77.67463684082031,72.09314727783203,67.05748748779297,85.53266143798828,42.145362854003906,66.15885925292969,90.06242370605469,20.551424026489258,42.661293029785156
3,32,47486,2021-11-26 18:30:00,17.581052780151367,73.98056030273438,71.53282928466797,77.63160705566406,84.73563385009766,41.55455780029297,66.6597900390625,88.69309997558594,29.091524124145508,40.332618713378906
3,33,47487,2021-11-26 18:40:00,5.422000408172607,60.22767639160156,72.61058044433594,64.14704132080078,75.3938980102539,27.1683292388916,53.411399841308594,69.30184936523438,21.956918716430664,29.540027618408203
3,34,47488,2021-11-26 18:50:00,0.1483333259820938,48.2139892578125,52.04814147949219,44.308834075927734,58.2963981628418,22.8299503326416,41.823726654052734,47.18394088745117,15.26763916015625,13.102557182312012
3,35,47489,2021-11-26 19:00:00,0.0,38.82386016845703,34.56368637084961,30.143753051757812,43.08403015136719,7.696830749511719,29.797237396240234,40.98019027709961,5.992004871368408,4.608205795288086
3,36,47490,2021-11-26 19:10:00,0.0,32.753108978271484,26.70861053466797,20.025842666625977,33.977909088134766,3.4359004497528076,26.069583892822266,34.43017578125,5.033465385437012,2.6903700828552246
3,37,47491,2021-11-26 19:20:00,0.0,38.6370964050293,27.001876831054688,13.156312942504883,30.09050178527832,0.7462875247001648,37.731807708740234,42.151737213134766,14.06008529663086,5.220226764678955
3,38,47492,2021-11-26 19:30:00,0.0,42.604759216308594,27.187881469726562,18.454524993896484,35.575477600097656,0.24001336097717285,42.92427062988281,39.48912811279297,16.909454345703125,3.1966443061828613
3,39,47493,2021-11-26 19:40:00,0.0,44.255577087402344,28.652694702148438,12.410783767700195,35.09620666503906,0.18676118552684784,45.53363037109375,41.193199157714844,15.045629501342773,3.8626747131347656
3,40,47494,2021-11-26 19:50:00,0.0,46.75843048095703,29.344970703125,9.907174110412598,37.013282775878906,0.18676118552684784,47.39745330810547,38.05132293701172,13.02204704284668,2.2373480796813965
3,41,47495,2021-11-26 20:00:00,0.0,42.3385009765625,19.46631622314453,6.711287021636963,35.362464904785156,0.0,39.30312728881836,33.57814025878906,10.545442581176758,1.811330795288086
3,42,47496,2021-11-26 20:10:00,0.0,39.99540328979492,17.336231231689453,6.019009113311768,40.36817169189453,0.0,36.80027770996094,32.56635284423828,10.998465538024902,1.5450700521469116
3,43,47497,2021-11-26 20:20:00,0.0,42.87102127075195,21.27688980102539,3.5956568717956543,46.971439361572266,0.0,39.622642517089844,36.98627853393555,13.501317024230957,3.5694093704223633
3,44,47498,2021-11-26 20:30:00,0.0,45.85314178466797,27.028121948242188,4.314939498901367,59.05967712402344,0.18676118552684784,42.49825668334961,36.8797721862793,14.672863960266113,4.261687755584717
3,45,47499,2021-11-26 20:40:00,0.0,43.8828125,29.557979583740234,3.648909091949463,60.49748611450195,0.0,41.64622116088867,36.77326965332031,17.44197654724121,6.392531394958496
3,46,47500,2021-11-26 20:50:00,0.0,47.71696472167969,38.02507400512695,3.5424046516418457,69.07109069824219,0.0,44.41533279418945,40.71392822265625,16.53668975830078,9.880927085876465
3,47,47501,2021-11-26 21:00:00,0.0,50.645835876464844,48.142982482910156,5.220226287841797,73.43775939941406,0.0,48.83526611328125,44.22857666015625,19.678565979003906,13.502074241638184
3,48,47502,2021-11-26 21:10:00,0.0,55.65154266357422,54.79950714111328,4.661457538604736,85.57925415039062,1.1985523700714111,57.7816276550293,44.228572845458984,21.569398880004883,19.306560516357422
3,49,47503,2021-11-26 21:20:00,0.0,57.40885925292969,59.37919616699219,7.404322624206543,91.09085083007812,0.719282865524292,63.85237121582031,40.873687744140625,23.379972457885742,19.945587158203125
3,50,47504,2021-11-26 21:30:00,0.0,69.3525619506836,76.62528991699219,11.505064964294434,110.31108093261719,3.591582775115967,78.5423583984375,46.681922912597656,28.60661506652832,33.627967834472656
3,51,47505,2021-11-26 21:40:00,0.0,68.69831848144531,88.72113800048828,15.738665580749512,116.8116455078125,6.923538684844971,77.56480407714844,45.6663818359375,29.31796646118164,39.516136169433594
3,52,47506,2021-11-26 21:50:00,0.0,57.08934783935547,88.66787719726562,12.809796333312988,109.4894790649414,4.287935256958008,68.91133117675781,42.204994201660156,23.166963577270508,35.362464904785156
3,53,47507,2021-11-26 22:00:00,0.0,44.68159484863281,69.09771728515625,9.694923400878906,104.72340393066406,0.0,51.23161315917969,32.832611083984375,19.54581642150879,25.936832427978516
3,54,47508,2021-11-26 22:10:00,0.0,37.865318298339844,60.65724182128906,4.128935813903809,92.66179656982422,0.18676118552684784,43.08403015136719,30.755775451660156,15.605155944824219,19.01405143737793
3,55,47509,2021-11-26 22:20:00,0.0,34.403926849365234,55.172271728515625,4.875223159790039,86.37803649902344,0.0,37.59906005859375,31.341548919677734,15.15213394165039,16.164682388305664
3,56,47510,2021-11-26 22:30:00,0.0,31.847824096679688,56.716583251953125,3.969179153442383,82.46400451660156,0.0,35.14945983886719,31.927322387695312,13.714324951171875,13.39556884765625
3,57,47511,2021-11-26 22:40:00,0.0,28.439685821533203,50.96535110473633,5.754262924194336,78.86949157714844,0.0802568644285202,32.167335510253906,31.44805335998535,12.542778015136719,10.039926528930664
3,58,47512,2021-11-26 22:50:00,0.0,27.853910446166992,52.40315628051758,5.59450626373291,76.41989135742188,0.4530220031738281,31.3153018951416,32.513099670410156,14.060843467712402,9.82691764831543
3,59,47513,2021-11-26 23:00:00,0.0,25.777076721191406,51.12510681152344,7.884349346160889,73.43775939941406,0.8790393471717834,29.77098846435547,33.20537567138672,13.688077926635742,8.974883079528809
3,60,47514,2021-11-26 23:10:00,0.0,26.73561668395996,53.65458297729492,6.6055402755737305,69.49710083007812,0.7462875247001648,31.049039840698242,34.696434020996094,13.954338073730469,9.028135299682617
3,61,47515,2021-11-26 23:20:00,0.0,20.505111694335938,45.0273551940918,8.017101287841797,63.10684585571289,0.0802568644285202,25.297805786132812,32.726104736328125,10.838708877563477,5.300483703613281
3,62,47516,2021-11-26 23:30:00,0.0,29.61123275756836,22.873699188232422,12.677043914794922,47.87672424316406,0.0,28.12017250061035,43.03077697753906,18.880542755126953,7.084052085876465
3,63,47517,2021-11-26 23:40:00,0.0,29.238468170166016,29.503971099853516,12.570539474487305,47.39745330810547,0.0,28.865703582763672,40.953941345214844,17.815500259399414,5.246474266052246
3,64,47518,2021-11-26 23:50:00,0.0,30.83603286743164,30.116748809814453,5.699496269226074,52.083648681640625,0.0,22.66144561767578,36.74702072143555,14.753121376037598,2.1045963764190674
3,65,47519,2021-11-27 00:00:00,0.0,31.847824096679688,29.90373992919922,5.806000232696533,52.296653747558594,0.0,21.356388092041016,36.96002960205078,13.661073684692383,1.412318229675293
3,66,47520,2021-11-27 00:10:00,0.0,30.56977081298828,30.010623931884766,8.496370315551758,41.6994743347168,0.0,16.137676239013672,32.45984649658203,15.658408164978027,0.32027021050453186
3,67,47521,2021-11-27 00:20:00,0.0,28.972206115722656,24.25901222229004,7.057805061340332,39.30312728881836,0.0,12.729538917541504,30.48951530456543,12.48952579498291,0.0
3,68,47522,2021-11-27 00:30:00,0.0,25.67057228088379,18.161258697509766,4.9007134437561035,34.98970031738281,0.0,9.82691764831543,24.152507781982422,11.87674617767334,0.0
3,69,47523,2021-11-27 00:40:00,0.0,27.108379364013672,13.208051681518555,3.648908853530884,30.197006225585938,0.0,6.76453971862793,22.44843864440918,9.613151550292969,0.0
3,70,47524,2021-11-27 00:50:00,0.0,23.593738555908203,9.267391204833984,3.5956568717956543,24.871788024902344,0.0,5.033465385437012,16.297433853149414,6.205012798309326,0.0
3,71,47525,2021-11-27 01:00:00,0.0,23.593738555908203,7.563321590423584,3.276144027709961,24.33926773071289,0.0,5.060470104217529,15.179139137268066,6.098508834838867,0.0
3,72,47526,2021-11-27 01:10:00,0.0,23.913249969482422,6.257507801055908,3.1696395874023438,28.759199142456055,0.0,5.113722324371338,14.007591247558594,5.832247734069824,0.0
3,73,47527,2021-11-27 01:20:00,0.0,22.714698791503906,6.2042555809021,2.6101133823394775,31.155546188354492,0.0,5.699496269226074,12.569783210754395,5.512734889984131,0.0
3,74,47528,2021-11-27 01:30:00,0.0,19.519569396972656,6.097751617431641,3.835670232772827,30.197006225585938,0.0,6.125513076782227,11.398235321044922,4.9532084465026855,0.0
3,75,47529,2021-11-27 01:40:00,0.0,19.253307342529297,5.884742736816406,3.6759138107299805,30.623023986816406,0.0,5.726500511169434,11.611244201660156,5.299726486206055,0.0
3,76,47530,2021-11-27 01:50:00,0.0,18.774038314819336,5.192464828491211,3.995426654815674,31.475055694580078,0.0,6.578535556793213,12.35677433013916,5.246473789215088,0.0
3,77,47531,2021-11-27 02:00:00,0.0,22.60819435119629,6.044499397277832,4.048678874969482,32.060829162597656,0.0,9.907175064086914,15.17913818359375,6.151761054992676,0.0
3,78,47532,2021-11-27 02:10:00,0.0,19.945587158203125,4.7664475440979,6.232017517089844,33.711647033691406,0.0,9.427905082702637,16.69720458984375,5.885499954223633,0.0
3,79,47533,2021-11-27 02:20:00,0.0,19.253307342529297,4.446934223175049,7.057805061340332,33.49864196777344,0.0,9.69416618347168,17.17647361755371,5.325973987579346,0.0
3,80,47534,2021-11-27 02:30:00,0.0,17.975255966186523,4.580443382263184,11.85125732421875,35.362464904785156,0.0,9.241144180297852,16.910213470458984,5.4594831466674805,0.3997698426246643
3,81,47535,2021-11-27 02:40:00,0.0,16.324440002441406,4.1011738777160645,14.247604370117188,33.97791290283203,0.0,8.229352951049805,16.5906982421875,4.740200042724609,0.4530220031738281
3,82,47536,2021-11-27 02:50:00,0.0,13.262060165405273,3.2753868103027344,17.469738006591797,31.847824096679688,0.0,7.190556526184082,16.004924774169922,4.314182281494141,0.3465176820755005
3,83,47537,2021-11-27 03:00:00,0.0,12.86229133605957,3.4883954524993896,18.215269088745117,29.18521499633789,0.0,6.445026397705078,15.472404479980469,4.633695602416992,0.18676118552684784
3,84,47538,2021-11-27 03:10:00,0.0,13.714324951171875,3.168882369995117,14.54086971282959,28.70594596862793,0.0,9.05438232421875,17.096216201782227,4.367434501647949,0.0
3,85,47539,2021-11-27 03:20:00,0.0,15.738664627075195,3.701404094696045,8.868378639221191,27.48114776611328,0.0,13.076056480407715,21.86266326904297,3.1156301498413086,0.0
3,86,47540,2021-11-27 03:30:00,0.0,10.093177795410156,4.39368200302124,5.5659871101379395,19.120555877685547,0.0,7.830340385437012,18.614280700683594,3.9414174556732178,0.0
3,87,47541,2021-11-27 03:40:00,0.0,9.294395446777344,4.553438663482666,5.672491550445557,16.670955657958984,0.0,5.433235168457031,17.549240112304688,3.6219043731689453,0.0
3,88,47542,2021-11-27 03:50:00,0.0,5.48648738861084,4.287178039550781,4.048679351806641,15.472404479980469,0.0,4.7942094802856445,17.202720642089844,2.9828784465789795,0.0
3,89,47543,2021-11-27 04:00:00,0.0,5.646244049072266,4.713195323944092,3.861917734146118,17.176471710205078,0.0,5.379982948303223,17.468982696533203,2.9828784465789795,0.0
3,90,47544,2021-11-27 04:10:00,0.0,8.255599975585938,4.34043025970459,1.9980920553207397,17.33622932434082,0.0,8.655369758605957,21.915916442871094,2.2373483180999756,0.0
3,91,47545,2021-11-27 04:20:00,0.0,9.720413208007812,3.7546563148498535,0.9322915077209473,17.150226593017578,0.0,10.279939651489258,23.35372543334961,2.024339437484741,0.0
3,92,47546,2021-11-27 04:30:00,0.0,10.998464584350586,3.3818910121917725,0.8257871866226196,14.807130813598633,0.0,10.652705192565918,23.939498901367188,1.864582896232605,0.0
3,93,47547,2021-11-27 04:40:00,0.0,10.146430015563965,2.689612865447998,1.0125483274459839,14.54086971282959,0.0,11.451486587524414,25.111045837402344,1.6245696544647217,0.0
3,94,47548,2021-11-27 04:50:00,0.0,8.921630859375,2.210343360900879,0.719282865524292,12.996557235717773,0.0,10.199682235717773,24.259010314941406,1.837578296661377,0.0
3,95,47549,2021-11-27 05:00:00,0.0,10.678951263427734,2.0505869388580322,0.9592962265014648,15.552661895751953,0.0,11.877504348754883,25.111045837402344,1.8645830154418945,0.0
3,96,47550,2021-11-27 05:10:00,0.0,11.317977905273438,1.9440826177597046,1.2788091897964478,18.215269088745117,0.0,12.410026550292969,25.483810424804688,2.024339437484741,1.0125483274459839
3,97,47551,2021-11-27 05:20:00,0.0,12.968794822692871,2.0505869388580322,1.9710873365402222,20.0790958404541,0.0,14.64661693572998,27.560646057128906,2.663365364074707,2.2373480796813965
3,98,47552,2021-11-27 05:30:00,0.0,10.359439849853516,1.6778217554092407,2.717374801635742,19.653078079223633,0.0,15.17913818359375,25.430561065673828,3.036130428314209,0.7995397448539734
3,99,47553,2021-11-27 05:40:00,0.0,9.187891006469727,1.4115610122680664,2.850883960723877,18.321773529052734,0.0,15.551904678344727,25.750072479248047,3.0893828868865967,0.3997698426246643
3,100,47554,2021-11-27 05:50:00,0.0,7.111057281494141,1.4115610122680664,2.6903700828552246,15.81892204284668,0.0,14.380355834960938,23.992752075195312,3.5154001712799072,0.13350902497768402
3,101,47555,2021-11-27 06:00:00,0.0,7.217561721801758,1.571317434310913,2.770627021789551,15.339653015136719,0.0,14.64661693572998,23.726490020751953,3.8881654739379883,0.0
3,102,47556,2021-11-27 06:10:00,0.0,5.886257171630859,1.9973348379135132,4.209949970245361,18.162017822265625,0.0,14.912878036499023,22.128925323486328,3.4621479511260986,0.6397832036018372
3,103,47557,2021-11-27 06:20:00,0.0,9.08138656616211,2.3701000213623047,6.659549713134766,21.836416244506836,0.0,17.522233963012695,23.300472259521484,4.527191162109375,1.6253268718719482
3,104,47558,2021-11-27 06:30:00,0.0,7.803335189819336,2.2635955810546875,8.150609970092773,21.676660537719727,0.0,17.575485229492188,19.679325103759766,5.1932220458984375,0.24001336097717285
3,105,47559,2021-11-27 06:40:00,0.0,7.696831226348877,2.3701000213623047,6.659549713134766,21.889667510986328,0.0,17.468982696533203,16.69720458984375,7.057047367095947,0.0
3,106,47560,2021-11-27 06:50:00,0.0,5.379982948303223,2.3701000213623047,5.674005508422852,23.061216354370117,0.0,17.468982696533203,15.099638938903809,8.015586853027344,0.13350902497768402
3,107,47561,2021-11-27 07:00:00,0.0,4.1551833152771,2.423352003097534,5.088232040405273,23.061216354370117,0.0,16.8299560546875,13.155555725097656,8.388351440429688,0.0
3,108,47562,2021-11-27 07:10:00,0.0,3.9684219360351562,1.9973348379135132,2.6378753185272217,20.824626922607422,0.0,14.966130256652832,13.155556678771973,6.950543403625488,0.0
3,109,47563,2021-11-27 07:20:00,0.0,5.646244049072266,2.0505869388580322,3.171154022216797,20.87787628173828,0.0,15.3921480178833,14.27385139465332,7.642821788787842,0.0
3,110,47564,2021-11-27 07:30:00,0.0,2.42410945892334,1.8908305168151855,1.811330795288086,21.25064468383789,0.0,14.806373596191406,11.717748641967773,5.432477951049805,0.0
3,111,47565,2021-11-27 07:40:00,0.0,1.6253268718719482,1.8908305168151855,1.6778217554092407,20.505111694335938,0.0,13.208808898925781,9.747417449951172,5.538982391357422,0.0
3,112,47566,2021-11-27 07:50:00,0.0,1.9980919361114502,2.103839159011841,1.571317434310913,18.694538116455078,0.0,13.262060165405273,9.001887321472168,4.899956226348877,0.0
3,113,47567,2021-11-27 08:00:00,0.0,4.687705039978027,1.837578296661377,1.3050566911697388,19.014053344726562,0.0,16.27118682861328,11.185226440429688,4.527191162109375,0.0
3,114,47568,2021-11-27 08:10:00,0.0,6.7645392417907715,1.7310739755630493,1.2255570888519287,20.98438262939453,0.0,20.531360626220703,13.262060165405273,4.473938941955566,0.0
3,115,47569,2021-11-27 08:20:00,0.0,7.669826030731201,1.3583087921142578,1.146057367324829,20.398609161376953,0.0,21.27688980102539,13.528321266174316,4.527191162109375,0.0
3,116,47570,2021-11-27 08:30:00,0.0,11.07872200012207,1.7310739755630493,1.8120880126953125,24.019756317138672,0.0,23.327476501464844,18.614280700683594,4.527191162109375,0.0
3,117,47571,2021-11-27 08:40:00,0.0,11.770999908447266,2.0505869388580322,1.785083293914795,22.368938446044922,0.0,22.554943084716797,19.998836517333984,4.314182281494141,0.0
3,118,47572,2021-11-27 08:50:00,0.0,8.362861633300781,1.6245696544647217,1.7048265933990479,22.63519859313965,0.0,20.29134750366211,17.841747283935547,3.9946694374084473,0.0
3,119,47573,2021-11-27 09:00:00,0.0,12.942547798156738,1.571317434310913,1.2788091897964478,27.321388244628906,0.0,22.155170440673828,21.063880920410156,4.713952541351318,0.6660306453704834
3,120,47574,2021-11-27 09:10:00,0.0,14.567117691040039,1.7843260765075684,1.1453001499176025,28.12017059326172,0.0,21.75615882873535,22.395187377929688,5.1932220458984375,0.7725350260734558
3,121,47575,2021-11-27 09:20:00,0.0,11.238478660583496,2.210343360900879,1.3583087921142578,29.02545928955078,0.0,18.933794021606445,19.892333984375,6.364769458770752,0.24001336097717285
3,122,47576,2021-11-27 09:30:00,0.0,12.676286697387695,2.4766042232513428,1.3583087921142578,30.197006225585938,0.0,17.975257873535156,22.7679500579834,6.737534523010254,1.146057367324829
3,123,47577,2021-11-27 09:40:00,0.0,11.398235321044922,2.7428650856018066,1.4115610122680664,28.492935180664062,0.0,16.40393829345703,21.70290756225586,7.749325752258301,0.32027021050453186
3,124,47578,2021-11-27 09:50:00,0.0,9.560656547546387,2.849369525909424,1.571317434310913,24.445770263671875,0.0,16.457191467285156,22.022418975830078,7.163552284240723,0.0802568644285202
3,125,47579,2021-11-27 10:00:00,0.0,11.317977905273438,2.955873727798462,1.4648131132125854,24.76528549194336,0.0,18.50777816772461,24.25901222229004,8.14909553527832,0.32027024030685425
3,126,47580,2021-11-27 10:10:00,0.0,16.004169464111328,2.9026215076446533,1.811330795288086,26.682363510131836,0.0,20.664867401123047,26.2825927734375,8.734869003295898,1.438565731048584
3,127,47581,2021-11-27 10:20:00,0.0,18.5610294342041,2.7428650856018066,3.117144823074341,28.546188354492188,0.0,21.996171951293945,27.454139709472656,8.89462661743164,2.5313708782196045
3,128,47582,2021-11-27 10:30:00,0.0,7.430569648742676,1.6245696544647217,3.9421746730804443,17.736000061035156,0.0,14.060842514038086,22.554943084716797,3.1958870887756348,0.1605137288570404
3,129,47583,2021-11-27 10:40:00,0.0,5.460240364074707,1.571317434310913,3.7824182510375977,14.114852905273438,0.0,13.155555725097656,20.531360626220703,2.769869804382324,0.0
3,130,47584,2021-11-27 10:50:00,0.0,8.069595336914062,2.2635955810546875,8.602874755859375,15.872174263000488,0.0,16.40393829345703,23.779741287231445,3.2491393089294434,0.0
3,131,47585,2021-11-27 11:00:00,0.0,11.530986785888672,2.58310866355896,12.943305969238281,20.23885154724121,0.5070314407348633,22.422189712524414,27.560644149780273,3.9414174556732178,0.10726156085729599
3,132,47586,2021-11-27 11:10:00,0.0,21.03763198852539,4.128178596496582,20.07909393310547,28.22667694091797,3.6759138107299805,29.557979583740234,33.87140655517578,6.258265018463135,2.184095859527588
3,133,47587,2021-11-27 11:20:00,0.0,24.019756317138672,5.806000232696533,23.43398094177246,31.208797454833984,4.368191719055176,32.11408233642578,35.20270919799805,7.0570478439331055,3.382648468017578
3,134,47588,2021-11-27 11:30:00,0.0,14.380356788635254,3.276143789291382,24.445770263671875,27.108381271362305,0.3465176820755005,27.001876831054688,26.495601654052734,4.500944137573242,0.0
3,135,47589,2021-11-27 11:40:00,0.0,13.368565559387207,3.4621479511260986,23.487234115600586,23.85999870300293,0.5062741637229919,26.25634765625,25.270803451538086,4.66070032119751,0.0
3,136,47590,2021-11-27 11:50:00,0.0,20.63786506652832,5.1932220458984375,26.788867950439453,25.404312133789062,0.7725350260734558,30.72952651977539,30.06349754333496,4.8204569816589355,0.0
3,137,47591,2021-11-27 12:00:00,0.0,21.996173858642578,5.512734889984131,26.735614776611328,26.309598922729492,0.6660306453704834,31.528308868408203,30.383010864257812,4.66070032119751,0.0
3,138,47592,2021-11-27 12:10:00,0.0,26.25634765625,6.6580352783203125,26.682363510131836,27.001876831054688,0.6127784848213196,30.942535400390625,31.71431541442871,4.9269609451293945,0.0
3,139,47593,2021-11-27 12:20:00,0.0,24.552278518676758,4.9269609451293945,21.942920684814453,24.33926773071289,0.3997698426246643,26.309600830078125,28.67894172668457,5.033465385437012,0.0
3,140,47594,2021-11-27 12:30:00,12.17727279663086,21.845823287963867,3.0601296424865723,23.99555015563965,26.39673614501953,1.046229600906372,24.827943801879883,28.39099884033203,3.912714958190918,1.3751494884490967
3,141,47595,2021-11-27 12:40:00,56.077598571777344,28.085966110229492,5.0793375968933105,41.7271614074707,39.97197341918945,1.406705379486084,30.18197250366211,38.8045654296875,7.73792839050293,2.6249935626983643
3,142,47596,2021-11-27 12:50:00,113.664306640625,36.35005187988281,6.69150972366333,45.480377197265625,39.603275299072266,2.0825014114379883,36.01117706298828,45.945125579833984,8.5316801071167,3.4283292293548584
3,143,47597,2021-11-27 13:00:00,110.6910171508789,45.684364318847656,14.847211837768555,55.204769134521484,45.18613815307617,7.081729888916016,45.24390411376953,52.84722900390625,10.302029609680176,5.3735880851745605
3,144,47598,2021-11-27 13:10:00,61.76749801635742,69.73851776123047,40.23255920410156,77.74053192138672,61.264320373535156,24.090402603149414,64.38490295410156,68.4036636352539,32.120731353759766,16.56729507446289
3,145,47599,2021-11-27 13:20:00,48.73057556152344,118.25968933105469,104.34004974365234,133.38742065429688,104.25027465820312,65.44169616699219,113.56122589111328,112.57400512695312,88.86848449707031,48.54021453857422
3,146,47600,2021-11-27 13:30:00,41.553958892822266,85.1709976196289,92.88336181640625,98.24884033203125,105.73076629638672,43.447540283203125,81.8871078491211,88.5525131225586,39.28062438964844,23.45122718811035
3,147,47601,2021-11-27 13:40:00,39.7767448425293,61.423828125,70.03312683105469,64.53970336914062,90.86856079101562,30.309070587158203,52.12568283081055,68.26487731933594,13.599780082702637,8.477664947509766
